"method","url"
"igraph_simple_cycles_callback","https://igraph.org/c/html/latest/igraph-Cycles.html#igraph_simple_cycles_callback"
"igraph_simple_interconnected_islands_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_simple_interconnected_islands_game"
"igraph_simplify","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_simplify"
"igraph_simplify_and_colorize","https://igraph.org/c/html/latest/igraph-Isomorphism.html#igraph_simplify_and_colorize"
"igraph_sir","https://igraph.org/c/html/latest/igraph-Processes.html#igraph_sir"
"igraph_sir_destroy","https://igraph.org/c/html/latest/igraph-Processes.html#igraph_sir_destroy"
"igraph_sir_t","https://igraph.org/c/html/latest/igraph-Processes.html#igraph_sir_t"
"igraph_site_percolation","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_site_percolation"
"igraph_small","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_small"
"igraph_spanner","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_spanner"
"igraph_sparsemat_add","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_add"
"igraph_sparsemat_add_cols","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_add_cols"
"igraph_sparsemat_add_rows","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_add_rows"
"igraph_sparsemat_arpack_rnsolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_arpack_rnsolve"
"igraph_sparsemat_arpack_rssolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_arpack_rssolve"
"igraph_sparsemat_as_matrix","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_as_matrix"
"igraph_sparsemat_cholsol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_cholsol"
"igraph_sparsemat_colsums","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_colsums"
"igraph_sparsemat_compress","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_compress"
"igraph_sparsemat_count_nonzero","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_count_nonzero"
"igraph_sparsemat_count_nonzerotol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_count_nonzerotol"
"igraph_sparsemat_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_destroy"
"igraph_sparsemat_droptol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_droptol"
"igraph_sparsemat_dropzeros","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_dropzeros"
"igraph_sparsemat_dupl","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_dupl"
"igraph_sparsemat_entry","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_entry"
"igraph_sparsemat_fkeep","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_fkeep"
"igraph_sparsemat_gaxpy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_gaxpy"
"igraph_sparsemat_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_get"
"igraph_sparsemat_getelements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_getelements"
"igraph_sparsemat_getelements_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_getelements_sorted"
"igraph_sparsemat_index","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_index"
"igraph_sparsemat_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_init"
"igraph_sparsemat_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_init_copy"
"igraph_sparsemat_init_diag","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_init_diag"
"igraph_sparsemat_init_eye","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_init_eye"
"igraph_sparsemat_is_cc","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_is_cc"
"igraph_sparsemat_is_symmetric","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_is_symmetric"
"igraph_sparsemat_is_triplet","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_is_triplet"
"igraph_sparsemat_iterator_col","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_col"
"igraph_sparsemat_iterator_end","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_end"
"igraph_sparsemat_iterator_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_get"
"igraph_sparsemat_iterator_idx","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_idx"
"igraph_sparsemat_iterator_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_init"
"igraph_sparsemat_iterator_next","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_next"
"igraph_sparsemat_iterator_reset","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_reset"
"igraph_sparsemat_iterator_row","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_iterator_row"
"igraph_sparsemat_lsolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_lsolve"
"igraph_sparsemat_ltsolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_ltsolve"
"igraph_sparsemat_lu","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_lu"
"igraph_sparsemat_luresol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_luresol"
"igraph_sparsemat_lusol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_lusol"
"igraph_sparsemat_max","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_max"
"igraph_sparsemat_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_min"
"igraph_sparsemat_minmax","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_minmax"
"igraph_sparsemat_multiply","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_multiply"
"igraph_sparsemat_ncol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_ncol"
"igraph_sparsemat_nonzero_storage","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_nonzero_storage"
"igraph_sparsemat_nrow","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_nrow"
"igraph_sparsemat_numeric_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_numeric_destroy"
"igraph_sparsemat_permute","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_permute"
"igraph_sparsemat_print","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_print"
"igraph_sparsemat_qr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_qr"
"igraph_sparsemat_qrresol","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_qrresol"
"igraph_sparsemat_realloc","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_realloc"
"igraph_sparsemat_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_resize"
"igraph_sparsemat_rowsums","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_rowsums"
"igraph_sparsemat_scale","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_scale"
"igraph_sparsemat_sort","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_sort"
"igraph_sparsemat_symblu","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_symblu"
"igraph_sparsemat_symbolic_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_symbolic_destroy"
"igraph_sparsemat_symbqr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_symbqr"
"igraph_sparsemat_transpose","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_transpose"
"igraph_sparsemat_type","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_type"
"igraph_sparsemat_usolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_usolve"
"igraph_sparsemat_utsolve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_sparsemat_utsolve"
"igraph_sparse_adjacency","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_sparse_adjacency"
"igraph_sparse_weighted_adjacency","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_sparse_weighted_adjacency"
"igraph_spatial_edge_lengths","https://igraph.org/c/html/latest/igraph-Spatial.html#igraph_spatial_edge_lengths"
"igraph_split_join_distance","https://igraph.org/c/html/latest/igraph-Community.html#igraph_split_join_distance"
"igraph_square_lattice","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_square_lattice"
"igraph_stack_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_clear"
"igraph_stack_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_destroy"
"igraph_stack_empty","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_empty"
"igraph_stack_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_init"
"igraph_stack_pop","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_pop"
"igraph_stack_push","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_push"
"igraph_stack_reserve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_reserve"
"igraph_stack_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_size"
"igraph_stack_top","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_stack_top"
"igraph_star","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_star"
"igraph_static_fitness_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_static_fitness_game"
"igraph_static_power_law_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_static_power_law_game"
"IGRAPH_STATUS","https://igraph.org/c/html/latest/igraph-Advanced.html#IGRAPH_STATUS"
"igraph_status","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_status"
"IGRAPH_STATUSF","https://igraph.org/c/html/latest/igraph-Advanced.html#IGRAPH_STATUSF"
"igraph_statusf","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_statusf"
"igraph_status_handler_stderr","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_status_handler_stderr"
"igraph_status_handler_t","https://igraph.org/c/html/latest/igraph-Advanced.html#igraph_status_handler_t"
"STR","https://igraph.org/c/html/latest/igraph-Data-structures.html#STR"
"igraph_strength","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_strength"
"igraph_strerror","https://igraph.org/c/html/latest/igraph-Error.html#igraph_strerror"
"igraph_strvector_append","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_append"
"igraph_strvector_capacity","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_capacity"
"igraph_strvector_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_clear"
"igraph_strvector_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_destroy"
"igraph_strvector_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_get"
"igraph_strvector_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_init"
"igraph_strvector_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_init_copy"
"igraph_strvector_merge","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_merge"
"igraph_strvector_push_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_push_back"
"igraph_strvector_push_back_len","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_push_back_len"
"igraph_strvector_remove","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_remove"
"igraph_strvector_remove_section","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_remove_section"
"igraph_strvector_reserve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_reserve"
"igraph_strvector_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_resize"
"igraph_strvector_resize_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_resize_min"
"igraph_strvector_set","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_set"
"igraph_strvector_set_len","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_set_len"
"igraph_strvector_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_size"
"igraph_strvector_swap","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_swap"
"igraph_strvector_swap_elements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_swap_elements"
"igraph_strvector_update","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_strvector_update"
"igraph_st_edge_connectivity","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_st_edge_connectivity"
"igraph_st_mincut","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_st_mincut"
"igraph_st_mincut_value","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_st_mincut_value"
"igraph_st_vertex_connectivity","https://igraph.org/c/html/latest/igraph-Flows.html#igraph_st_vertex_connectivity"
"igraph_subcomponent","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_subcomponent"
"igraph_subgraph_from_edges","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_subgraph_from_edges"
"igraph_subisomorphic","https://igraph.org/c/html/latest/igraph-Isomorphism.html#igraph_subisomorphic"
"igraph_subisomorphic_lad","https://igraph.org/c/html/latest/igraph-Isomorphism.html#igraph_subisomorphic_lad"
"igraph_subisomorphic_vf2","https://igraph.org/c/html/latest/igraph-Isomorphism.html#igraph_subisomorphic_vf2"
"igraph_symmetric_tree","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_symmetric_tree"
"IGRAPH_THREAD_SAFE","https://igraph.org/c/html/latest/igraph-Advanced.html#IGRAPH_THREAD_SAFE"
"IGRAPH_TO","https://igraph.org/c/html/latest/igraph-Basic.html#IGRAPH_TO"
"igraph_topological_sorting","https://igraph.org/c/html/latest/igraph-Cycles.html#igraph_topological_sorting"
"igraph_to_directed","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_to_directed"
"igraph_to_prufer","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_to_prufer"
"igraph_to_undirected","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_to_undirected"
"igraph_transitive_closure","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_transitive_closure"
"igraph_transitivity_avglocal_undirected","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_transitivity_avglocal_undirected"
"igraph_transitivity_barrat","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_transitivity_barrat"
"igraph_transitivity_local_undirected","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_transitivity_local_undirected"
"igraph_transitivity_undirected","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_transitivity_undirected"
"igraph_tree_from_parent_vector","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_tree_from_parent_vector"
"igraph_tree_game","https://igraph.org/c/html/latest/igraph-Games.html#igraph_tree_game"
"igraph_triad_census","https://igraph.org/c/html/latest/igraph-Motifs.html#igraph_triad_census"
"igraph_triangular_lattice","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_triangular_lattice"
"igraph_trussness","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_trussness"
"igraph_turan","https://igraph.org/c/html/latest/igraph-Generators.html#igraph_turan"
"igraph_unfold_tree","https://igraph.org/c/html/latest/igraph-Structural.html#igraph_unfold_tree"
"igraph_union","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_union"
"igraph_union_many","https://igraph.org/c/html/latest/igraph-Operators.html#igraph_union_many"
"IGRAPH_UNLIMITED","https://igraph.org/c/html/latest/igraph-Basic.html#IGRAPH_UNLIMITED"
"VAB","https://igraph.org/c/html/latest/igraph-Attributes.html#VAB"
"VABV","https://igraph.org/c/html/latest/igraph-Attributes.html#VABV"
"VAN","https://igraph.org/c/html/latest/igraph-Attributes.html#VAN"
"VANV","https://igraph.org/c/html/latest/igraph-Attributes.html#VANV"
"VAS","https://igraph.org/c/html/latest/igraph-Attributes.html#VAS"
"VASV","https://igraph.org/c/html/latest/igraph-Attributes.html#VASV"
"igraph_vcount","https://igraph.org/c/html/latest/igraph-Basic.html#igraph_vcount"
"IGRAPH_VCOUNT_MAX","https://igraph.org/c/html/latest/igraph-Basic.html#IGRAPH_VCOUNT_MAX"
"VECTOR","https://igraph.org/c/html/latest/igraph-Data-structures.html#VECTOR"
"igraph_vector_add","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_add"
"igraph_vector_add_constant","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_add_constant"
"igraph_vector_all_almost_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_almost_e"
"igraph_vector_all_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_e"
"igraph_vector_all_g","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_g"
"igraph_vector_all_ge","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_ge"
"igraph_vector_all_l","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_l"
"igraph_vector_all_le","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_all_le"
"igraph_vector_append","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_append"
"igraph_vector_binsearch","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_binsearch"
"igraph_vector_binsearch_slice","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_binsearch_slice"
"igraph_vector_capacity","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_capacity"
"igraph_vector_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_clear"
"igraph_vector_colex_cmp","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_colex_cmp"
"igraph_vector_colex_cmp_untyped","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_colex_cmp_untyped"
"igraph_vector_complex_all_almost_e","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_all_almost_e"
"igraph_vector_complex_create","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_create"
"igraph_vector_complex_create_polar","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_create_polar"
"igraph_vector_complex_imag","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_imag"
"igraph_vector_complex_real","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_real"
"igraph_vector_complex_realimag","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_realimag"
"igraph_vector_complex_zapsmall","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_complex_zapsmall"
"igraph_vector_contains","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_contains"
"igraph_vector_contains_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_contains_sorted"
"igraph_vector_copy_to","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_copy_to"
"igraph_vector_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_destroy"
"igraph_vector_difference_and_intersection_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_difference_and_intersection_sorted"
"igraph_vector_difference_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_difference_sorted"
"igraph_vector_div","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_div"
"igraph_vector_empty","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_empty"
"igraph_vector_fill","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_fill"
"igraph_vector_floor","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_floor"
"igraph_vector_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_get"
"igraph_vector_get_ptr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_get_ptr"
"igraph_vector_index","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_index"
"igraph_vector_index_in_place","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_index_in_place"
"igraph_vector_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_init"
"igraph_vector_init_array","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_init_array"
"igraph_vector_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_init_copy"
"igraph_vector_init_range","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_init_range"
"igraph_vector_insert","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_insert"
"igraph_vector_intersection_size_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_intersection_size_sorted"
"igraph_vector_intersect_sorted","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_intersect_sorted"
"igraph_vector_isininterval","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_isininterval"
"igraph_vector_is_all_finite","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_is_all_finite"
"igraph_vector_is_any_nan","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_is_any_nan"
"igraph_vector_is_equal","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_is_equal"
"igraph_vector_is_nan","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_is_nan"
"igraph_vector_lex_cmp","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_lex_cmp"
"igraph_vector_lex_cmp_untyped","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_lex_cmp_untyped"
"igraph_vector_list_capacity","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_capacity"
"igraph_vector_list_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_clear"
"igraph_vector_list_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_destroy"
"igraph_vector_list_discard","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_discard"
"igraph_vector_list_discard_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_discard_back"
"igraph_vector_list_discard_fast","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_discard_fast"
"igraph_vector_list_empty","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_empty"
"igraph_vector_list_get_ptr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_get_ptr"
"igraph_vector_list_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_init"
"igraph_vector_list_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_init_copy"
"igraph_vector_list_insert","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_insert"
"igraph_vector_list_insert_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_insert_copy"
"igraph_vector_list_insert_new","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_insert_new"
"igraph_vector_list_permute","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_permute"
"igraph_vector_list_pop_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_pop_back"
"igraph_vector_list_push_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_push_back"
"igraph_vector_list_push_back_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_push_back_copy"
"igraph_vector_list_push_back_new","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_push_back_new"
"igraph_vector_list_remove","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_remove"
"igraph_vector_list_remove_fast","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_remove_fast"
"igraph_vector_list_replace","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_replace"
"igraph_vector_list_reserve","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_reserve"
"igraph_vector_list_resize","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_resize"
"igraph_vector_list_set","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_set"
"igraph_vector_list_size","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_size"
"igraph_vector_list_sort","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_sort"
"igraph_vector_list_sort_ind","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_sort_ind"
"igraph_vector_list_swap","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_swap"
"igraph_vector_list_swap_elements","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_swap_elements"
"igraph_vector_list_tail_ptr","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_list_tail_ptr"
"igraph_vector_max","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_max"
"igraph_vector_maxdifference","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_maxdifference"
"igraph_vector_min","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_min"
"igraph_vector_minmax","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_minmax"
"igraph_vector_mul","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_mul"
"igraph_vector_null","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_null"
"igraph_vector_permute","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_permute"
"igraph_vector_pop_back","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_pop_back"
"igraph_vector_prod","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_prod"
"igraph_vector_ptr_capacity","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_capacity"
"igraph_vector_ptr_clear","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_clear"
"igraph_vector_ptr_destroy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_destroy"
"igraph_vector_ptr_destroy_all","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_destroy_all"
"igraph_vector_ptr_free_all","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_free_all"
"igraph_vector_ptr_get","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_get"
"igraph_vector_ptr_get_item_destructor","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_get_item_destructor"
"igraph_vector_ptr_init","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_init"
"igraph_vector_ptr_init_copy","https://igraph.org/c/html/latest/igraph-Data-structures.html#igraph_vector_ptr_init_copy"
